time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
6/02/2018 2:48,2,9.5,3,0,0,0
7/02/2018 17:19,2,0,17,4,0,0
7/02/2018 17:49,2,0.5,53,4,0.25,1
7/02/2018 18:19,2,1,29,4,10.48333333,5
7/02/2018 18:49,2,1.5,46,4,0.633333333,1
7/02/2018 19:19,2,2,45,4,0.133333333,1
7/02/2018 19:49,2,2.5,42,3.901144641,0,0
7/02/2018 20:19,2,3,65,3.451612903,0,0
7/02/2018 20:49,2,3.5,64,3.047346514,0,0
7/02/2018 21:19,2,4,69,3,0,0
7/02/2018 21:49,2,4.5,60,2.933259177,0.65,1
7/02/2018 22:19,2,5,81,2.482758621,0,0
7/02/2018 22:49,2,5.5,65,2.050611791,2.433333333,2
7/02/2018 23:19,2,6,49,2,0,0
7/02/2018 23:49,2,6.5,58,2,0,0
8/02/2018 0:19,2,7,40,2,0,0
8/02/2018 0:49,2,7.5,45,1.92303339,0,0
8/02/2018 1:19,2,8,49,1.456140351,0.25,1
8/02/2018 1:49,2,8.5,53,1.037351443,4.166666667,2
8/02/2018 2:19,2,9,24,1,0,0
8/02/2018 2:49,2,9.5,27,1,0,0
8/02/2018 3:19,2,10,14,0,4.216666667,1
8/02/2018 3:49,2,10.5,19,0,0,0
8/02/2018 4:19,2,11,11,0,0,0
8/02/2018 4:49,2,11.5,5,0,0,0
8/02/2018 5:19,2,12,5,0,0,0
8/02/2018 5:49,2,12.5,1,0,0,0
8/02/2018 16:50,2,-0.5,2,4,0,0
8/02/2018 17:20,2,0,36,4,0,0
8/02/2018 17:50,2,0.5,9,4,0,0
8/02/2018 18:20,2,1,46,4,0,0
8/02/2018 18:50,2,1.5,45,4,0,0
8/02/2018 19:20,2,2,63,4,0,0
8/02/2018 19:50,2,2.5,50,3.913412564,0,0
8/02/2018 20:20,2,3,23,3.438596491,0,0
8/02/2018 20:50,2,3.5,32,3.031126203,0,0
8/02/2018 21:20,2,4,67,3,0,0
8/02/2018 21:50,2,4.5,70,3,0,0
8/02/2018 22:20,2,5,54,3,0,0
8/02/2018 22:50,2,5.5,60,2.887096774,0,0
8/02/2018 23:20,2,6,80,2.416666667,0,0
8/02/2018 23:50,2,6.5,38,2.029569892,1,4
9/02/2018 0:20,2,7,46,2,1.133333333,2
9/02/2018 0:50,2,7.5,41,2,0.55,1
9/02/2018 1:20,2,8,50,2,0,0
9/02/2018 1:50,2,8.5,27,1.888947647,0.766666667,2
9/02/2018 2:20,2,9,31,1.426229508,0,0
9/02/2018 2:50,2,9.5,31,1.034902168,0,0
9/02/2018 3:20,2,10,22,1,4.733333333,1
9/02/2018 3:50,2,10.5,17,1,1.066666667,2
9/02/2018 4:20,2,11,21,1,0,0
9/02/2018 4:50,2,11.5,3,1,0,0
9/02/2018 5:20,2,12,11,0,1.033333333,1
9/02/2018 5:50,2,12.5,2,0,0.45,1
9/02/2018 6:20,2,13,2,0,1.45,1
9/02/2018 16:51,2,-0.5,1,4,0,0
9/02/2018 17:21,2,0,8,4,0,0
9/02/2018 17:51,2,0.5,15,4,0,0
9/02/2018 18:21,2,1,21,4,0,0
9/02/2018 18:51,2,1.5,50,3.989704873,0,0
9/02/2018 19:21,2,2,80,3.574468085,0,0
9/02/2018 19:51,2,2.5,105,3.05353466,0,0
9/02/2018 20:21,2,3,64,3,0,0
9/02/2018 20:51,2,3.5,67,2.88518316,0,0
9/02/2018 21:21,2,4,79,2.406779661,0,0
9/02/2018 21:51,2,4.5,91,2.024603609,0,0
9/02/2018 22:21,2,5,90,2,0,0
9/02/2018 22:51,2,5.5,63,2,0,0
9/02/2018 23:21,2,6,73,2,0,0
9/02/2018 23:51,2,6.5,81,1.903225806,0,0
10/02/2018 0:21,2,7,83,1.421052632,4.1,3
10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1
10/02/2018 1:21,2,8,53,1,0,0
10/02/2018 1:51,2,8.5,77,1,0,0
10/02/2018 2:21,2,9,43,1,0,0
10/02/2018 2:51,2,9.5,18,0.875806452,4.716666667,1
10/02/2018 3:21,2,10,41,0.4,0,0
10/02/2018 3:51,2,10.5,33,0.075,0,0
10/02/2018 4:21,2,11,34,0,0,0
10/02/2018 17:52,2,0.5,73,4,0,0
10/02/2018 18:22,2,1,49,4,0,0
10/02/2018 18:52,2,1.5,39,4,0,0
10/02/2018 19:22,2,2,47,4,0.25,1
10/02/2018 19:52,2,2.5,47,3.870455709,0,0
10/02/2018 20:22,2,3,75,3.412698413,0,0
10/02/2018 20:52,2,3.5,85,3.033794163,2.8,7
10/02/2018 21:22,2,4,92,3,3.633333333,8
10/02/2018 21:52,2,4.5,60,2.863978495,0.7,2
10/02/2018 22:22,2,5,75,2.383333333,0,0
10/02/2018 22:52,2,5.5,60,2.019354839,0,0
10/02/2018 23:22,2,6,45,2,0,0
10/02/2018 23:52,2,6.5,63,1.875806452,0,0
11/02/2018 0:22,2,7,70,1.4,1.566666667,1
11/02/2018 0:52,2,7.5,49,1.024193548,1.383333333,1
11/02/2018 1:22,2,8,56,1,0,0
11/02/2018 1:52,2,8.5,49,0.88320356,6.05,1
11/02/2018 2:22,2,9,51,0.396551724,0,0
11/02/2018 2:52,2,9.5,50,0.068965517,0,0
11/02/2018 3:22,2,10,36,0,0,0
11/02/2018 3:52,2,10.5,14,0,0,0
11/02/2018 4:22,2,11,6,0,0,0
11/02/2018 16:53,2,-0.5,6,4,0,0
11/02/2018 17:23,2,0,9,4,0,0
11/02/2018 17:53,2,0.5,13,4,0,0
11/02/2018 18:23,2,1,26,4,0,0
11/02/2018 18:53,2,1.5,56,3.920234604,0,0
11/02/2018 19:23,2,2,43,3.436363636,0,0
11/02/2018 19:53,2,2.5,56,3.026392962,0,0
11/02/2018 20:23,2,3,33,3,0,0
11/02/2018 20:53,2,3.5,52,3,0,0
11/02/2018 21:23,2,4,66,3,0,0
11/02/2018 21:53,2,4.5,46,2.860887097,0,0
11/02/2018 22:23,2,5,66,2.40625,0,0
11/02/2018 22:53,2,5.5,76,2.033266129,0,0
11/02/2018 23:23,2,6,66,2,0,0
11/02/2018 23:53,2,6.5,61,2,0,0
12/02/2018 0:23,2,7,54,2,0,0
12/02/2018 0:53,2,7.5,52,1.873701476,0,0
12/02/2018 1:23,2,8,35,1.389830508,0,0
12/02/2018 1:53,2,8.5,44,1.019682887,0,0
12/02/2018 2:23,2,9,39,1,0,0
12/02/2018 2:53,2,9.5,38,0.863978495,0,0
12/02/2018 3:23,2,10,11,0.383333333,9.266666667,1
12/02/2018 3:53,2,10.5,18,0.066666667,0,0
12/02/2018 4:23,2,11,2,0,0,0
12/02/2018 4:53,2,11.5,13,0,9.433333333,1
12/02/2018 5:23,2,12,8,0,0,0
12/02/2018 5:53,2,12.5,4,0,0,0
12/02/2018 6:23,2,13,2,0,0,0
12/02/2018 6:53,2,13.5,2,0,1.416666667,1
12/02/2018 16:24,2,-1,1,4,0,0
12/02/2018 16:54,2,-0.5,3,4,0,0
12/02/2018 17:24,2,0,7,4,0,0
12/02/2018 17:54,2,0.5,6,4,0,0
12/02/2018 18:24,2,1,28,4,0,0
12/02/2018 18:54,2,1.5,20,3.911866359,0,0
12/02/2018 19:24,2,2,49,3.428571429,0,0
12/02/2018 19:54,2,2.5,35,3.025921659,0,0
12/02/2018 20:24,2,3,61,3,0,0
12/02/2018 20:54,2,3.5,44,3,0,0
12/02/2018 21:24,2,4,44,3,0,0
12/02/2018 21:54,2,4.5,37,2.863978495,0,0
12/02/2018 22:24,2,5,58,2.383333333,0,0
12/02/2018 22:54,2,5.5,53,2.019354839,0,0
12/02/2018 23:24,2,6,40,2,0,0
12/02/2018 23:54,2,6.5,33,2,0,0
13/02/2018 0:24,2,7,36,2,1.65,1
13/02/2018 0:54,2,7.5,48,1.869269949,0,0
13/02/2018 1:24,2,8,29,1.368421053,0,0
13/02/2018 1:54,2,8.5,36,1.01188455,0,0
13/02/2018 2:24,2,9,29,1,0,0
13/02/2018 2:54,2,9.5,19,1,8.5,2
13/02/2018 3:24,2,10,15,1,3.35,2
13/02/2018 3:54,2,10.5,28,1,0.3,1
13/02/2018 4:24,2,11,20,0,0,0
13/02/2018 4:54,2,11.5,5,0,6.633333333,1
13/02/2018 5:54,2,12.5,4,0,0,0
13/02/2018 6:24,2,13,4,0,0,0
13/02/2018 15:55,2,-1.5,2,4,0,0
13/02/2018 16:25,2,-1,1,4,0,0
13/02/2018 16:55,2,-0.5,2,4,0,0
13/02/2018 17:25,2,0,1,4,0,0
13/02/2018 17:55,2,0.5,2,4,0,0
13/02/2018 18:25,2,1,15,4,0,0
13/02/2018 18:55,2,1.5,52,4,0,0
13/02/2018 19:25,2,2,53,4,0,0
13/02/2018 19:55,2,2.5,54,3.838709677,0,0
13/02/2018 20:25,2,3,72,3.35,0,0
13/02/2018 20:55,2,3.5,62,3.011290323,0,0
13/02/2018 21:25,2,4,62,3,0,0
13/02/2018 21:55,2,4.5,84,2.83358935,0,0
13/02/2018 22:25,2,5,68,2.365079365,0,0
13/02/2018 22:55,2,5.5,78,2.01843318,0,0
13/02/2018 23:25,2,6,41,2,0,0
13/02/2018 23:55,2,6.5,41,2,0,0
14/02/2018 0:25,2,7,49,2,0,0
14/02/2018 0:55,2,7.5,64,1.873701476,0,0
14/02/2018 1:25,2,8,36,1.389830508,0,0
14/02/2018 1:55,2,8.5,32,1.019682887,0,0
14/02/2018 2:25,2,9,29,1,0,0
14/02/2018 2:55,2,9.5,14,1,8.583333333,1
14/02/2018 3:25,2,10,10,0,5.383333333,2
14/02/2018 3:55,2,10.5,15,0,0,0
14/02/2018 4:25,2,11,22,0,6.333333333,1
14/02/2018 4:55,2,11.5,10,0,0,0
14/02/2018 5:25,2,12,12,0,8.033333333,1
14/02/2018 5:55,2,12.5,3,0,5.4,1
14/02/2018 6:25,2,13,2,0,1.866666667,1
14/02/2018 16:56,2,-0.5,5,4,0,0
14/02/2018 17:26,2,0,16,4,0,0
14/02/2018 17:56,2,0.5,11,4,0,0
14/02/2018 18:26,2,1,31,4,0,0
14/02/2018 18:56,2,1.5,52,3.934863524,0,0
14/02/2018 19:26,2,2,56,3.442307692,0,0
14/02/2018 19:56,2,2.5,47,3.022332506,0,0
14/02/2018 20:26,2,3,86,3,0,0
14/02/2018 20:56,2,3.5,54,2.83358935,0,0
14/02/2018 21:26,2,4,84,2.365079365,0,0
14/02/2018 21:56,2,4.5,86,2.01843318,5.133333333,4
14/02/2018 22:26,2,5,103,2,3.3,6
14/02/2018 22:56,2,5.5,91,1.854262673,0,0
14/02/2018 23:26,2,6,41,1.339285714,0,0
14/02/2018 23:56,2,6.5,76,1.005760369,0,0
15/02/2018 0:26,2,7,32,1,0,0
15/02/2018 0:56,2,7.5,34,0.828133263,0,0
15/02/2018 1:26,2,8,62,0.344262295,0,0
15/02/2018 1:56,2,8.5,33,0.049180328,0,0
15/02/2018 2:26,2,9,36,0,0.583333333,2
15/02/2018 2:56,2,9.5,46,0,0,0
15/02/2018 3:26,2,10,8,0,0,0
15/02/2018 16:26,2,-1,16,4,0,0
15/02/2018 16:56,2,-0.5,10,4,0,0
15/02/2018 17:26,2,0,8,4,0,0
15/02/2018 17:56,2,0.5,9,4,5.55,1
15/02/2018 18:26,2,1,29,4,7.833333333,5
15/02/2018 18:56,2,1.5,34,3.822307272,0.55,4
15/02/2018 19:26,2,2,51,3.322033898,1.266666667,1
15/02/2018 19:56,2,2.5,61,3.005467469,0.366666667,1
15/02/2018 20:26,2,3,65,3,0,0
15/02/2018 20:56,2,3.5,72,3,0,0
15/02/2018 21:26,2,4,88,3,0,0
15/02/2018 21:56,2,4.5,50,2.830905307,0,0
15/02/2018 22:26,2,5,107,2.35483871,0,0
15/02/2018 22:56,2,5.5,70,2.014568158,0,0
15/02/2018 23:26,2,6,55,2,0,0
15/02/2018 23:56,2,6.5,45,2,0,0
16/02/2018 0:26,2,7,43,2,0,0
16/02/2018 0:56,2,7.5,40,1.849097868,0,0
16/02/2018 1:26,2,8,48,1.355932203,0,0
16/02/2018 1:56,2,8.5,37,1.011481684,0,0
16/02/2018 2:26,2,9,34,1,0,0
16/02/2018 2:56,2,9.5,25,1,0,0
16/02/2018 3:26,2,10,6,1,0,0
16/02/2018 3:56,2,10.5,10,1,0,0
16/02/2018 4:26,2,11,15,0,0,0
16/02/2018 4:56,2,11.5,3,0,0,0
16/02/2018 5:26,2,12,2,0,0,0
16/02/2018 16:27,2,-1,2,4,10.06666667,1
16/02/2018 16:57,2,-0.5,5,4,2.1,1
16/02/2018 17:27,2,0,10,4,0,0
16/02/2018 17:57,2,0.5,3,4,0,0
16/02/2018 18:27,2,1,17,4,0,0
16/02/2018 18:57,2,1.5,53,4,0,0
16/02/2018 19:27,2,2,57,4,0,0
16/02/2018 19:57,2,2.5,48,3.800105764,0,0
16/02/2018 20:27,2,3,45,3.31147541,0,0
16/02/2018 20:57,2,3.5,58,3.005288207,0,0
16/02/2018 21:27,2,4,45,3,0,0
16/02/2018 21:57,2,4.5,53,3,1.816666667,2
16/02/2018 22:27,2,5,65,3,0,0
16/02/2018 22:57,2,5.5,70,2.796774194,0,0
16/02/2018 23:27,2,6,41,2.3,0,0
16/02/2018 23:57,2,6.5,52,2.003225806,0,0
17/02/2018 0:27,2,7,44,2,0,0
17/02/2018 0:57,2,7.5,59,2,0,0
17/02/2018 1:27,2,8,49,2,0,0
17/02/2018 1:57,2,8.5,37,2,0,0
17/02/2018 2:27,2,9,35,2,0,0
17/02/2018 2:57,2,9.5,52,1.843803056,0,0
17/02/2018 3:27,2,10,32,1.333333333,0,0
17/02/2018 3:57,2,10.5,15,1.00565931,0,0
17/02/2018 4:27,2,11,17,1,0,0
17/02/2018 4:57,2,11.5,10,1,0.266666667,1
17/02/2018 5:27,2,12,5,0,3.933333333,1
17/02/2018 5:57,2,12.5,2,0,0,0
17/02/2018 6:27,2,13,3,0,0,0
17/02/2018 15:58,2,-1.5,4,4,0,0
17/02/2018 16:28,2,-1,1,4,0,0
17/02/2018 16:58,2,-0.5,10,4,5.533333333,2
17/02/2018 17:28,2,0,8,4,1.25,2
17/02/2018 17:58,2,0.5,13,4,4.033333333,1
17/02/2018 18:28,2,1,40,4,0,0
17/02/2018 18:58,2,1.5,45,3.800105764,0,0
17/02/2018 19:28,2,2,55,3.31147541,0,0
17/02/2018 19:58,2,2.5,63,3.005288207,0,0
17/02/2018 20:28,2,3,65,3,1.25,1
17/02/2018 20:58,2,3.5,68,3,0.116666667,1
17/02/2018 21:28,2,4,71,3,0,0
17/02/2018 21:58,2,4.5,45,3,0,0
17/02/2018 22:28,2,5,63,3,0,0
17/02/2018 22:58,2,5.5,52,2.796774194,0,0
17/02/2018 23:28,2,6,45,2.3,0.9,1
17/02/2018 23:58,2,6.5,72,2.003225806,0,0
18/02/2018 0:28,2,7,62,2,0,0
18/02/2018 0:58,2,7.5,78,2,0,0
18/02/2018 1:28,2,8,44,2,0,0
18/02/2018 1:58,2,8.5,52,1.814383924,0,0
18/02/2018 2:28,2,9,46,1.327868852,0,0
18/02/2018 2:58,2,9.5,56,0.82400475,0,0
18/02/2018 3:28,2,10,38,0.298245614,0,0
18/02/2018 3:58,2,10.5,4,0.01754386,0,0
18/02/2018 15:59,2,-1.5,6,4,0,0
18/02/2018 16:29,2,-1,9,4,0,0
18/02/2018 16:59,2,-0.5,10,4,2.216666667,1
18/02/2018 17:29,2,0,14,4,0.2,2
18/02/2018 17:59,2,0.5,9,4,0,0
18/02/2018 18:29,2,1,30,4,0,0
18/02/2018 18:59,2,1.5,46,4,0,0
18/02/2018 19:29,2,2,52,4,0,0
18/02/2018 19:59,2,2.5,50,3.766129032,1.25,1
18/02/2018 20:29,2,3,71,3.266666667,0,0
18/02/2018 20:59,2,3.5,65,3.000537634,0,0
18/02/2018 21:29,2,4,52,3,0,0
18/02/2018 21:59,2,4.5,60,3,0,0
18/02/2018 22:29,2,5,52,3,0,0
18/02/2018 22:59,2,5.5,62,2.785298784,0,0
18/02/2018 23:29,2,6,59,2.295081967,0,0
18/02/2018 23:59,2,6.5,37,2.003172924,0,0
19/02/2018 0:29,2,7,39,2,3.616666667,1
19/02/2018 0:59,2,7.5,47,1.777265745,0,0
19/02/2018 1:29,2,8,40,1.301587302,0.2,1
19/02/2018 1:59,2,8.5,37,1.005120328,0,0
19/02/2018 2:29,2,9,32,1,0,0
19/02/2018 2:59,2,9.5,22,1,0.433333333,1
19/02/2018 3:29,2,10,22,1,0,0
19/02/2018 3:59,2,10.5,11,1,0,0
19/02/2018 4:29,2,11,5,0,0,0
19/02/2018 4:59,2,11.5,3,0,0,0
19/02/2018 16:00,2,-1.5,8,4,0,0
19/02/2018 16:30,2,-1,1,4,0,0
19/02/2018 17:00,2,-0.5,4,4,0,0
19/02/2018 17:30,2,0,9,4,0,0
19/02/2018 18:00,2,0.5,19,4,0,0
19/02/2018 18:30,2,1,22,4,0,0
19/02/2018 19:00,2,1.5,41,4,0,0
19/02/2018 19:30,2,2,34,4,0,0
19/02/2018 20:00,2,2.5,43,3.769962983,0,0
19/02/2018 20:30,2,3,55,3.278688525,0,0
19/02/2018 21:00,2,3.5,84,3.001586462,0,0
19/02/2018 21:30,2,4,90,3,0,0
19/02/2018 22:00,2,4.5,90,3,0,0
19/02/2018 22:30,2,5,81,3,0,0
19/02/2018 23:00,2,5.5,58,2.774193548,0,0
19/02/2018 23:30,2,6,55,2.25862069,0,0
20/02/2018 0:00,2,6.5,32,2,0,0
20/02/2018 0:30,2,7,37,2,0,0
20/02/2018 1:00,2,7.5,50,2,0,0
20/02/2018 1:30,2,8,36,2,3.166666667,1
20/02/2018 2:00,2,8.5,46,2,0.416666667,2
20/02/2018 2:30,2,9,26,2,0,0
20/02/2018 3:00,2,9.5,30,1.822307272,1.55,1
20/02/2018 3:30,2,10,20,1.322033898,0,0
20/02/2018 4:00,2,10.5,10,1.005467469,0,0
20/02/2018 4:30,2,11,10,1,0,0
20/02/2018 5:00,2,11.5,1,1,0,0
20/02/2018 5:30,2,12,2,0,0,0
17/03/2018 17:20,3,-0.5,17,4,0,0
17/03/2018 17:50,3,0,10,4,0,0
17/03/2018 18:20,3,0.5,34,4,0,0
17/03/2018 18:50,3,1,26,3.890738814,0,0
17/03/2018 19:20,3,1.5,43,3.435483871,0,0
17/03/2018 19:50,3,2,77,3.040582726,0,0
17/03/2018 20:20,3,2.5,71,3,0,0
17/03/2018 20:50,3,3,88,3,0,0
17/03/2018 21:20,3,3.5,92,3,0,0
17/03/2018 21:50,3,4,93,2.917741935,0,0
17/03/2018 22:20,3,4.5,106,2.466666667,0,0
17/03/2018 22:50,3,5,133,2.048924731,0,0
17/03/2018 23:20,3,5.5,85,2,0,0
17/03/2018 23:50,3,6,96,1.902713774,0,0
18/03/2018 0:20,3,6.5,107,1.46031746,0,0
18/03/2018 0:50,3,7,117,0.975422427,0,0
18/03/2018 1:20,3,7.5,74,0.446428571,0,0
18/03/2018 1:50,3,8,27,0.089285714,0,0
18/03/2018 2:20,3,8.5,21,0,0,0
18/03/2018 2:50,3,9,15,0,0,0
18/03/2018 3:20,3,9.5,3,0,28.83333333,6
18/03/2018 3:50,3,10,13,0,21.48333333,3
18/03/2018 4:20,3,10.5,7,0,0,0
18/03/2018 4:50,3,11,16,0,1.316666667,1
18/03/2018 16:20,3,-1.5,52,4,0,0
18/03/2018 16:50,3,-1,29,4,0,0
18/03/2018 17:20,3,-0.5,13,4,0,0
18/03/2018 17:50,3,0,14,4,0,0
18/03/2018 18:20,3,0.5,15,4,0,0
18/03/2018 18:50,3,1,12,4,0,0
18/03/2018 19:20,3,1.5,27,4,0,0
18/03/2018 19:50,3,2,41,3.908064516,0,0
18/03/2018 20:20,3,2.5,26,3.45,0,0
18/03/2018 20:50,3,3,41,3.041935484,0,0
18/03/2018 21:20,3,3.5,68,3,2.333333333,1
18/03/2018 21:50,3,4,79,3,0,0
18/03/2018 22:20,3,4.5,92,3,0,0
18/03/2018 22:50,3,5,104,2.916347731,0,0
18/03/2018 23:20,3,5.5,85,2.457627119,0,0
18/03/2018 23:50,3,6,93,2.042646255,0,0
19/03/2018 0:20,3,6.5,98,2,0,0
19/03/2018 0:50,3,7,55,1.890738814,0,0
19/03/2018 1:20,3,7.5,35,1.435483871,0,0
19/03/2018 1:50,3,8,29,1.040582726,0,0
19/03/2018 2:20,3,8.5,33,1,0,0
19/03/2018 2:50,3,9,35,1,0,0
19/03/2018 3:20,3,9.5,18,1,0,0
19/03/2018 3:50,3,10,10,1,2.7,1
19/03/2018 4:20,3,10.5,4,0,7.15,1
19/03/2018 4:50,3,11,5,0,0,0
19/03/2018 5:50,3,12,3,0,0,0
19/03/2018 6:20,3,12.5,1,0,0,0
19/03/2018 6:50,3,13,4,0,0,0
19/03/2018 7:20,3,13.5,1,0,0,0
19/03/2018 17:21,3,-0.5,1,4,0,0
19/03/2018 17:51,3,0,6,4,0,0
19/03/2018 18:21,3,0.5,16,4,0,0
19/03/2018 18:51,3,1,12,4,0.933333333,1
19/03/2018 19:21,3,1.5,11,4,0,0
19/03/2018 19:51,3,2,22,3.901144641,0.033333333,1
19/03/2018 20:21,3,2.5,19,3.451612903,0,0
19/03/2018 20:51,3,3,35,3.047346514,0,0
19/03/2018 21:21,3,3.5,58,3,0,0
19/03/2018 21:51,3,4,48,3,0,0
19/03/2018 22:21,3,4.5,54,3,0,0
19/03/2018 22:51,3,5,53,3,0,0
19/03/2018 23:21,3,5.5,80,3,0,0
19/03/2018 23:51,3,6,43,3,0,0
20/03/2018 0:21,3,6.5,59,3,0,0
20/03/2018 0:51,3,7,39,3,0,0
20/03/2018 1:21,3,7.5,31,3,0,0
20/03/2018 1:51,3,8,30,2.896118097,4.483333333,2
20/03/2018 2:21,3,8.5,28,2.423728814,0,0
20/03/2018 2:51,3,9,14,2.030071077,1.816666667,1
20/03/2018 3:21,3,9.5,16,2,0,0
20/03/2018 3:51,3,10,14,2,0,0
20/03/2018 4:21,3,10.5,4,2,0,0
20/03/2018 5:21,3,11.5,5,2,0,0
20/03/2018 5:51,3,12,3,2,0,0
20/03/2018 6:21,3,12.5,4,0,0,0
20/03/2018 7:21,3,13.5,2,0,0,0
28/03/2018 17:57,3,-1,3,4,0,0
28/03/2018 18:27,3,-0.5,9,4,0,0
28/03/2018 18:57,3,0,10,4,0,0
28/03/2018 19:27,3,0.5,11,4,0,0
28/03/2018 19:57,3,1,11,3.820276498,0,0
28/03/2018 20:27,3,1.5,21,3.349206349,0,0
28/03/2018 20:57,3,2,31,3.014336918,0,0
28/03/2018 21:27,3,2.5,29,3,0,0
28/03/2018 21:57,3,3,33,3,0,0
28/03/2018 22:27,3,3.5,14,3,0,0
28/03/2018 22:57,3,4,44,3,0,0
28/03/2018 23:27,3,4.5,53,3,0,0
28/03/2018 23:57,3,5,46,3,0,0
29/03/2018 0:27,3,5.5,56,3,8.633333333,1
29/03/2018 0:57,3,6,46,2.800105764,0,0
29/03/2018 1:27,3,6.5,46,2.31147541,0,0
29/03/2018 1:57,3,7,43,2.005288207,5.516666667,1
29/03/2018 2:27,3,7.5,61,2,0,0
29/03/2018 2:57,3,8,21,2,0,0
29/03/2018 3:27,3,8.5,29,2,0,0
29/03/2018 3:57,3,9,16,2,0,0
29/03/2018 4:27,3,9.5,12,2,0,0
29/03/2018 4:57,3,10,7,2,0,0
29/03/2018 5:27,3,10.5,4,0,0,0
29/03/2018 5:57,3,11,3,0,0,0
29/03/2018 6:27,3,11.5,1,0,0,0
29/03/2018 6:57,3,12,2,0,0,0
29/03/2018 7:57,3,13,1,0,0,0
30/03/2018 16:59,3,-2,2,4,0,0
30/03/2018 17:59,3,-1,1,4,0,0
30/03/2018 18:29,3,-0.5,9,4,0,0
30/03/2018 18:59,3,0,25,4,0,0
30/03/2018 19:29,3,0.5,13,4,0,0
30/03/2018 19:59,3,1,13,3.814383924,0,0
30/03/2018 20:29,3,1.5,74,3.327868852,0,0
30/03/2018 20:59,3,2,107,3.007932311,0,0
30/03/2018 21:29,3,2.5,106,3,0,0
30/03/2018 21:59,3,3,81,2.800105764,0,0
30/03/2018 22:29,3,3.5,56,2.31147541,0,0
30/03/2018 22:59,3,4,129,2.005288207,0,0
30/03/2018 23:29,3,4.5,98,2,0,0
30/03/2018 23:59,3,5,69,2,8.683333333,1
31/03/2018 0:29,3,5.5,94,2,0,0
31/03/2018 0:59,3,6,76,1.804783092,0,0
31/03/2018 1:29,3,6.5,55,1.293103448,9.533333333,1
31/03/2018 1:59,3,7,28,0.779689297,0,0
31/03/2018 2:29,3,7.5,21,0.271186441,0,0
31/03/2018 2:59,3,8,27,0.008474576,0,0
31/03/2018 3:29,3,8.5,16,0,0,0
31/03/2018 3:59,3,9,15,0,0,0
31/03/2018 4:29,3,9.5,2,0,0,0
2/04/2018 17:01,4,-2,8,4,0,0
2/04/2018 17:31,4,-1.5,47,4,0,0
2/04/2018 18:01,4,-1,69,4,0,0
2/04/2018 18:31,4,-0.5,26,4,0,0
2/04/2018 19:01,4,0,39,4,0,0
2/04/2018 19:31,4,0.5,26,4,0,0
2/04/2018 20:01,4,1,54,3.778020776,0,0
2/04/2018 20:31,4,1.5,61,3.271186441,0,0
2/04/2018 21:01,4,2,76,3.000546747,0,0
2/04/2018 21:31,4,2.5,68,3,2.75,1
2/04/2018 22:01,4,3,98,2.774193548,8.95,1
2/04/2018 22:31,4,3.5,82,2.25862069,0,0
2/04/2018 23:01,4,4,69,2,8.45,1
2/04/2018 23:31,4,4.5,91,2,6.516666667,1
3/04/2018 0:01,4,5,62,2,0,0
3/04/2018 0:31,4,5.5,67,2,0.65,1
3/04/2018 1:01,4,6,67,1.758064516,20.03333333,1
3/04/2018 1:31,4,6.5,60,1.274193548,0,0
3/04/2018 2:01,4,7,49,1.001560874,0,0
3/04/2018 2:31,4,7.5,43,1,0,0
3/04/2018 3:01,4,8,35,1,0,0
3/04/2018 3:31,4,8.5,17,1,0,0
3/04/2018 4:01,4,9,13,1,0,0
3/04/2018 4:31,4,9.5,13,0,0,0
3/04/2018 5:01,4,10,6,0,0,0
3/04/2018 6:01,4,11,2,0,0,0
3/04/2018 8:31,4,13.5,1,0,0,0
3/04/2018 17:01,4,-2,2,4,0,0
3/04/2018 18:31,4,-0.5,22,3.365384615,0,0
3/04/2018 19:01,4,0,14,3.006203474,0,0
3/04/2018 19:31,4,0.5,16,3,0,0
3/04/2018 20:01,4,1,21,3,0,0
3/04/2018 20:31,4,1.5,27,3,0,0
3/04/2018 21:01,4,2,27,3,9.983333333,1
3/04/2018 21:31,4,2.5,77,3,1.033333333,1
3/04/2018 22:01,4,3,54,3,0,0
3/04/2018 22:31,4,3.5,60,3,0,0
3/04/2018 23:01,4,4,53,2.785298784,6.45,1
3/04/2018 23:31,4,4.5,82,2.295081967,9.883333333,1
4/04/2018 0:01,4,5,57,2.003172924,0,0
4/04/2018 0:31,4,5.5,49,2,10.86666667,1
4/04/2018 1:01,4,6,69,2,0,0
4/04/2018 1:31,4,6.5,50,2,0,0
4/04/2018 2:01,4,7,50,2,0,0
4/04/2018 2:31,4,7.5,37,2,0,0
4/04/2018 3:01,4,8,32,2,0,0
4/04/2018 3:31,4,8.5,18,2,0,0
4/04/2018 4:01,4,9,13,2,0,0
4/04/2018 4:31,4,9.5,7,2,0,0
4/04/2018 5:01,4,10,5,1.832092639,0,0
4/04/2018 5:31,4,10.5,3,1.448717949,0,0
4/04/2018 6:01,4,11,1,1.128205128,0,0
4/04/2018 8:31,4,13.5,5,0,0,0
9/04/2018 17:35,4,-1.5,1,4,0,0
9/04/2018 18:05,4,-1,2,4,0,0
9/04/2018 18:35,4,-0.5,16,4,0,0
9/04/2018 19:05,4,0,14,3.790322581,0,0
